device_id;section;temperature;created_at
6;pagi;16.4;"2025-04-20 08:00:00"
7;pagi;9.6;"2025-04-20 08:00:00"
8;pagi;21.6;"2025-04-20 08:00:00"
9;pagi;0;"2025-04-20 08:00:00"
10;pagi;22.5;"2025-04-20 08:00:00"
1;sore;5.2;"2025-04-20 15:30:00"
2;sore;6.3;"2025-04-20 15:30:00"
3;sore;6.5;"2025-04-20 15:30:00"
4;sore;15.6;"2025-04-20 15:30:00"
5;sore;18.4;"2025-04-20 15:30:00"
6;sore;16;"2025-04-20 15:30:00"
7;sore;8.5;"2025-04-20 15:30:00"
8;sore;21;"2025-04-20 15:30:00"
9;sore;0;"2025-04-20 15:30:00"
10;sore;20.7;"2025-04-20 15:30:00"
1;pagi;4.6;"2025-04-21 08:00:00"
2;pagi;5.3;"2025-04-21 08:00:00"
3;pagi;5.9;"2025-04-21 08:00:00"
4;pagi;17.5;"2025-04-21 08:00:00"
5;pagi;18.9;"2025-04-21 08:00:00"
6;pagi;16.8;"2025-04-21 08:00:00"
7;pagi;9.8;"2025-04-21 08:00:00"
8;pagi;24.1;"2025-04-21 08:00:00"
9;pagi;0;"2025-04-21 08:00:00"
10;pagi;22.1;"2025-04-21 08:00:00"
1;sore;5.5;"2025-04-21 15:30:00"
2;sore;6;"2025-04-21 15:30:00"
3;sore;6.5;"2025-04-21 15:30:00"
4;sore;15.8;"2025-04-21 15:30:00"
5;sore;18.6;"2025-04-21 15:30:00"
6;sore;15.8;"2025-04-21 15:30:00"
7;sore;8.7;"2025-04-21 15:30:00"
8;sore;21.5;"2025-04-21 15:30:00"
9;sore;0;"2025-04-21 15:30:00"
10;sore;21.4;"2025-04-21 15:30:00"
1;pagi;4.8;"2025-04-22 08:00:00"
2;pagi;5.2;"2025-04-22 08:00:00"
3;pagi;5.8;"2025-04-22 08:00:00"
4;pagi;17.6;"2025-04-22 08:00:00"
5;pagi;17.9;"2025-04-22 08:00:00"
6;pagi;16.5;"2025-04-22 08:00:00"
7;pagi;10.8;"2025-04-22 08:00:00"
8;pagi;23.4;"2025-04-22 08:00:00"
9;pagi;0;"2025-04-22 08:00:00"
10;pagi;22.6;"2025-04-22 08:00:00"
1;sore;5.1;"2025-04-22 15:30:00"
2;sore;6;"2025-04-22 15:30:00"
3;sore;6.4;"2025-04-22 15:30:00"
4;sore;15.7;"2025-04-22 15:30:00"
5;sore;18.5;"2025-04-22 15:30:00"
6;sore;15.4;"2025-04-22 15:30:00"
7;sore;7.6;"2025-04-22 15:30:00"
8;sore;22.6;"2025-04-22 15:30:00"
9;sore;0;"2025-04-22 15:30:00"
10;sore;22;"2025-04-22 15:30:00"
1;pagi;4.9;"2025-04-23 08:00:00"
2;pagi;5.3;"2025-04-23 08:00:00"
3;pagi;5.7;"2025-04-23 08:00:00"
4;pagi;18;"2025-04-23 08:00:00"
5;pagi;19;"2025-04-23 08:00:00"
6;pagi;16.8;"2025-04-23 08:00:00"
7;pagi;10.7;"2025-04-23 08:00:00"
8;pagi;22.6;"2025-04-23 08:00:00"
9;pagi;0;"2025-04-23 08:00:00"
10;pagi;21.6;"2025-04-23 08:00:00"
1;sore;5.6;"2025-04-23 15:30:00"
2;sore;5.9;"2025-04-23 15:30:00"
3;sore;6.5;"2025-04-23 15:30:00"
4;sore;15.4;"2025-04-23 15:30:00"
5;sore;18.4;"2025-04-23 15:30:00"
6;sore;15.9;"2025-04-23 15:30:00"
7;sore;7.9;"2025-04-23 15:30:00"
8;sore;21.6;"2025-04-23 15:30:00"
9;sore;0;"2025-04-23 15:30:00"
10;sore;20.6;"2025-04-23 15:30:00"
1;pagi;4.7;"2025-04-24 08:00:00"
2;pagi;5.6;"2025-04-24 08:00:00"
3;pagi;5.8;"2025-04-24 08:00:00"
4;pagi;18.4;"2025-04-24 08:00:00"
5;pagi;17.6;"2025-04-24 08:00:00"
6;pagi;16.2;"2025-04-24 08:00:00"
7;pagi;10.3;"2025-04-24 08:00:00"
8;pagi;21.4;"2025-04-24 08:00:00"
9;pagi;0;"2025-04-24 08:00:00"
10;pagi;23.5;"2025-04-24 08:00:00"
1;sore;5.3;"2025-04-24 15:30:00"
2;sore;5.7;"2025-04-24 15:30:00"
3;sore;6.1;"2025-04-24 15:30:00"
4;sore;15.6;"2025-04-24 15:30:00"
5;sore;18.7;"2025-04-24 15:30:00"
6;sore;15;"2025-04-24 15:30:00"
7;sore;8.5;"2025-04-24 15:30:00"
8;sore;20.4;"2025-04-24 15:30:00"
9;sore;0;"2025-04-24 15:30:00"
10;sore;20.8;"2025-04-24 15:30:00"
1;pagi;4.5;"2025-04-25 08:00:00"
2;pagi;5.1;"2025-04-25 08:00:00"
3;pagi;5.9;"2025-04-25 08:00:00"
4;pagi;18.7;"2025-04-25 08:00:00"
5;pagi;18;"2025-04-25 08:00:00"
6;pagi;16.7;"2025-04-25 08:00:00"
7;pagi;10.8;"2025-04-25 08:00:00"
8;pagi;23.4;"2025-04-25 08:00:00"
9;pagi;0;"2025-04-25 08:00:00"
10;pagi;23.2;"2025-04-25 08:00:00"
1;sore;5.4;"2025-04-25 15:30:00"
2;sore;5.8;"2025-04-25 15:30:00"
3;sore;6.3;"2025-04-25 15:30:00"
4;sore;15.3;"2025-04-25 15:30:00"
5;sore;16.4;"2025-04-25 15:30:00"
6;sore;15.6;"2025-04-25 15:30:00"
7;sore;9.7;"2025-04-25 15:30:00"
8;sore;21.6;"2025-04-25 15:30:00"
9;sore;0;"2025-04-25 15:30:00"
10;sore;20.1;"2025-04-25 15:30:00"
1;pagi;4.8;"2025-04-26 08:00:00"
2;pagi;5.3;"2025-04-26 08:00:00"
3;pagi;5.6;"2025-04-26 08:00:00"
4;pagi;19.1;"2025-04-26 08:00:00"
5;pagi;17.5;"2025-04-26 08:00:00"
6;pagi;16.4;"2025-04-26 08:00:00"
7;pagi;10.7;"2025-04-26 08:00:00"
8;pagi;23.1;"2025-04-26 08:00:00"
9;pagi;0;"2025-04-26 08:00:00"
10;pagi;23.8;"2025-04-26 08:00:00"
1;sore;5.5;"2025-04-26 15:30:00"
2;sore;5.9;"2025-04-26 15:30:00"
3;sore;6.6;"2025-04-26 15:30:00"
4;sore;16.1;"2025-04-26 15:30:00"
5;sore;16.2;"2025-04-26 15:30:00"
6;sore;15.4;"2025-04-26 15:30:00"
7;sore;8.5;"2025-04-26 15:30:00"
8;sore;21.4;"2025-04-26 15:30:00"
9;sore;0;"2025-04-26 15:30:00"
10;sore;20.3;"2025-04-26 15:30:00"
1;pagi;4.8;"2025-04-27 08:00:00"
2;pagi;5.4;"2025-04-27 08:00:00"
3;pagi;5.4;"2025-04-27 08:00:00"
4;pagi;18.4;"2025-04-27 08:00:00"
5;pagi;18.4;"2025-04-27 08:00:00"
6;pagi;16.2;"2025-04-27 08:00:00"
7;pagi;10.5;"2025-04-27 08:00:00"
8;pagi;22.5;"2025-04-27 08:00:00"
9;pagi;0;"2025-04-27 08:00:00"
10;pagi;23.2;"2025-04-27 08:00:00"
1;sore;5.6;"2025-04-27 15:30:00"
2;sore;5.8;"2025-04-27 15:30:00"
3;sore;6.5;"2025-04-27 15:30:00"
4;sore;15;"2025-04-27 15:30:00"
5;sore;16.3;"2025-04-27 15:30:00"
6;sore;15.4;"2025-04-27 15:30:00"
7;sore;8.7;"2025-04-27 15:30:00"
8;sore;20.4;"2025-04-27 15:30:00"
9;sore;0;"2025-04-27 15:30:00"
10;sore;19.8;"2025-04-27 15:30:00"
1;pagi;4.2;"2025-04-28 08:00:00"
2;pagi;5.2;"2025-04-28 08:00:00"
3;pagi;5.8;"2025-04-28 08:00:00"
4;pagi;18.6;"2025-04-28 08:00:00"
5;pagi;18.2;"2025-04-28 08:00:00"
6;pagi;15.8;"2025-04-28 08:00:00"
7;pagi;10.6;"2025-04-28 08:00:00"
8;pagi;21.6;"2025-04-28 08:00:00"
9;pagi;0;"2025-04-28 08:00:00"
10;pagi;24.1;"2025-04-28 08:00:00"
1;sore;5.4;"2025-04-28 15:30:00"
2;sore;5.9;"2025-04-28 15:30:00"
3;sore;6;"2025-04-28 15:30:00"
4;sore;16;"2025-04-28 15:30:00"
5;sore;15.4;"2025-04-28 15:30:00"
6;sore;15.2;"2025-04-28 15:30:00"
7;sore;8.9;"2025-04-28 15:30:00"
8;sore;20.9;"2025-04-28 15:30:00"
9;sore;0;"2025-04-28 15:30:00"
10;sore;19.2;"2025-04-28 15:30:00"
1;pagi;4.6;"2025-04-29 08:00:00"
2;pagi;5.5;"2025-04-29 08:00:00"
3;pagi;5.7;"2025-04-29 08:00:00"
4;pagi;18.4;"2025-04-29 08:00:00"
5;pagi;18.3;"2025-04-29 08:00:00"
6;pagi;18.9;"2025-04-29 08:00:00"
7;pagi;9.5;"2025-04-29 08:00:00"
8;pagi;23.4;"2025-04-29 08:00:00"
9;pagi;0;"2025-04-29 08:00:00"
10;pagi;23.8;"2025-04-29 08:00:00"
1;sore;5.2;"2025-04-29 15:30:00"
2;sore;5.6;"2025-04-29 15:30:00"
3;sore;6.5;"2025-04-29 15:30:00"
4;sore;15.5;"2025-04-29 15:30:00"
5;sore;15.8;"2025-04-29 15:30:00"
6;sore;15.5;"2025-04-29 15:30:00"
7;sore;8.8;"2025-04-29 15:30:00"
8;sore;20.8;"2025-04-29 15:30:00"
9;sore;0;"2025-04-29 15:30:00"
10;sore;19.1;"2025-04-29 15:30:00"
1;pagi;4.8;"2025-04-30 08:00:00"
2;pagi;5.1;"2025-04-30 08:00:00"
3;pagi;5.9;"2025-04-30 08:00:00"
4;pagi;18.2;"2025-04-30 08:00:00"
5;pagi;17.6;"2025-04-30 08:00:00"
6;pagi;17.6;"2025-04-30 08:00:00"
7;pagi;9.8;"2025-04-30 08:00:00"
8;pagi;21.3;"2025-04-30 08:00:00"
9;pagi;0;"2025-04-30 08:00:00"
10;pagi;23.5;"2025-04-30 08:00:00"
1;sore;5.6;"2025-04-30 15:30:00"
2;sore;5.9;"2025-04-30 15:30:00"
3;sore;6.4;"2025-04-30 15:30:00"
4;sore;15.4;"2025-04-30 15:30:00"
5;sore;18.1;"2025-04-30 15:30:00"
6;sore;16.2;"2025-04-30 15:30:00"
7;sore;8.7;"2025-04-30 15:30:00"
8;sore;20.1;"2025-04-30 15:30:00"
9;sore;0;"2025-04-30 15:30:00"
10;sore;19.5;"2025-04-30 15:30:00"
1;pagi;4.9;"2025-05-01 08:00:00"
2;pagi;5.7;"2025-05-01 08:00:00"
3;pagi;5.4;"2025-05-01 08:00:00"
4;pagi;18.5;"2025-05-01 08:00:00"
5;pagi;18.6;"2025-05-01 08:00:00"
6;pagi;19.4;"2025-05-01 08:00:00"
7;pagi;11.2;"2025-05-01 08:00:00"
8;pagi;25.1;"2025-05-01 08:00:00"
9;pagi;0;"2025-05-01 08:00:00"
10;pagi;27.4;"2025-05-01 08:00:00"
1;sore;5.2;"2025-05-01 15:30:00"
2;sore;6.4;"2025-05-01 15:30:00"
3;sore;6.4;"2025-05-01 15:30:00"
4;sore;18.5;"2025-05-01 15:30:00"
5;sore;17.6;"2025-05-01 15:30:00"
6;sore;19.4;"2025-05-01 15:30:00"
7;sore;9.9;"2025-05-01 15:30:00"
8;sore;23.9;"2025-05-01 15:30:00"
9;sore;0;"2025-05-01 15:30:00"
1;pagi;4.8;"2025-05-02 08:00:00"
2;pagi;5.4;"2025-05-02 08:00:00"
3;pagi;5.6;"2025-05-02 08:00:00"
4;pagi;18.6;"2025-05-02 08:00:00"
5;pagi;18.4;"2025-05-02 08:00:00"
6;pagi;19.5;"2025-05-02 08:00:00"
7;pagi;13.1;"2025-05-02 08:00:00"
8;pagi;24.1;"2025-05-02 08:00:00"
9;pagi;0;"2025-05-02 08:00:00"
10;pagi;27.2;"2025-05-02 08:00:00"
1;sore;5.3;"2025-05-02 15:30:00"
2;sore;6.2;"2025-05-02 15:30:00"
3;sore;6.3;"2025-05-02 15:30:00"
4;sore;18.4;"2025-05-02 15:30:00"
5;sore;16.5;"2025-05-02 15:30:00"
6;sore;19.1;"2025-05-02 15:30:00"
7;sore;10.5;"2025-05-02 15:30:00"
8;sore;24.2;"2025-05-02 15:30:00"
9;sore;0;"2025-05-02 15:30:00"
1;pagi;4.8;"2025-05-03 08:00:00"
2;pagi;5.2;"2025-05-03 08:00:00"
3;pagi;5.6;"2025-05-03 08:00:00"
4;pagi;18.4;"2025-05-03 08:00:00"
5;pagi;18.5;"2025-05-03 08:00:00"
6;pagi;19.3;"2025-05-03 08:00:00"
7;pagi;10.5;"2025-05-03 08:00:00"
8;pagi;24.5;"2025-05-03 08:00:00"
9;pagi;0;"2025-05-03 08:00:00"
10;pagi;27.6;"2025-05-03 08:00:00"
1;sore;5.1;"2025-05-03 15:30:00"
2;sore;6.1;"2025-05-03 15:30:00"
3;sore;6.5;"2025-05-03 15:30:00"
4;sore;17.8;"2025-05-03 15:30:00"
5;sore;16.8;"2025-05-03 15:30:00"
6;sore;19.2;"2025-05-03 15:30:00"
7;sore;10.6;"2025-05-03 15:30:00"
8;sore;24;"2025-05-03 15:30:00"
9;sore;0;"2025-05-03 15:30:00"
1;pagi;4.6;"2025-05-04 08:00:00"
2;pagi;5.3;"2025-05-04 08:00:00"
3;pagi;5.6;"2025-05-04 08:00:00"
4;pagi;19.5;"2025-05-04 08:00:00"
5;pagi;18.6;"2025-05-04 08:00:00"
6;pagi;19.8;"2025-05-04 08:00:00"
7;pagi;10.6;"2025-05-04 08:00:00"
8;pagi;24.9;"2025-05-04 08:00:00"
9;pagi;0;"2025-05-04 08:00:00"
10;pagi;27.2;"2025-05-04 08:00:00"
1;sore;5;"2025-05-04 15:30:00"
2;sore;6;"2025-05-04 15:30:00"
3;sore;6.4;"2025-05-04 15:30:00"
4;sore;17.9;"2025-05-04 15:30:00"
5;sore;17;"2025-05-04 15:30:00"
6;sore;19.3;"2025-05-04 15:30:00"
7;sore;10.7;"2025-05-04 15:30:00"
8;sore;24.3;"2025-05-04 15:30:00"
9;sore;0;"2025-05-04 15:30:00"
1;pagi;4.5;"2025-05-05 08:00:00"
2;pagi;5.1;"2025-05-05 08:00:00"
3;pagi;5.9;"2025-05-05 08:00:00"
4;pagi;19.2;"2025-05-05 08:00:00"
5;pagi;17.9;"2025-05-05 08:00:00"
6;pagi;19.7;"2025-05-05 08:00:00"
7;pagi;10.4;"2025-05-05 08:00:00"
8;pagi;24.6;"2025-05-05 08:00:00"
9;pagi;0;"2025-05-05 08:00:00"
10;pagi;27.4;"2025-05-05 08:00:00"
1;sore;5;"2025-05-05 15:30:00"
2;sore;6;"2025-05-05 15:30:00"
3;sore;6.8;"2025-05-05 15:30:00"
4;sore;18.5;"2025-05-05 15:30:00"
5;sore;17.1;"2025-05-05 15:30:00"
6;sore;19.4;"2025-05-05 15:30:00"
7;sore;10.3;"2025-05-05 15:30:00"
8;sore;24.1;"2025-05-05 15:30:00"
9;sore;0;"2025-05-05 15:30:00"
1;pagi;4.5;"2025-05-06 08:00:00"
2;pagi;5.6;"2025-05-06 08:00:00"
3;pagi;5.1;"2025-05-06 08:00:00"
4;pagi;19.4;"2025-05-06 08:00:00"
5;pagi;17.5;"2025-05-06 08:00:00"
6;pagi;21.6;"2025-05-06 08:00:00"
7;pagi;10.8;"2025-05-06 08:00:00"
8;pagi;25.2;"2025-05-06 08:00:00"
9;pagi;0;"2025-05-06 08:00:00"
10;pagi;27.8;"2025-05-06 08:00:00"
1;sore;5.4;"2025-05-06 15:30:00"
2;sore;6.3;"2025-05-06 15:30:00"
3;sore;6.1;"2025-05-06 15:30:00"
4;sore;18.1;"2025-05-06 15:30:00"
5;sore;16.9;"2025-05-06 15:30:00"
6;sore;20.5;"2025-05-06 15:30:00"
7;sore;10.8;"2025-05-06 15:30:00"
8;sore;23.9;"2025-05-06 15:30:00"
9;sore;0;"2025-05-06 15:30:00"
1;pagi;4.6;"2025-05-07 08:00:00"
2;pagi;5.2;"2025-05-07 08:00:00"
3;pagi;5.5;"2025-05-07 08:00:00"
4;pagi;19.9;"2025-05-07 08:00:00"
5;pagi;17.6;"2025-05-07 08:00:00"
6;pagi;22.3;"2025-05-07 08:00:00"
7;pagi;9.8;"2025-05-07 08:00:00"
8;pagi;24.1;"2025-05-07 08:00:00"
9;pagi;0;"2025-05-07 08:00:00"
10;pagi;27.6;"2025-05-07 08:00:00"
1;sore;5.4;"2025-05-07 15:30:00"
2;sore;5.9;"2025-05-07 15:30:00"
3;sore;6.5;"2025-05-07 15:30:00"
4;sore;18.8;"2025-05-07 15:30:00"
5;sore;17;"2025-05-07 15:30:00"
6;sore;21.2;"2025-05-07 15:30:00"
7;sore;10.9;"2025-05-07 15:30:00"
8;sore;23.4;"2025-05-07 15:30:00"
9;sore;0;"2025-05-07 15:30:00"
1;pagi;4.8;"2025-05-08 08:00:00"
2;pagi;5.5;"2025-05-08 08:00:00"
3;pagi;5.3;"2025-05-08 08:00:00"
4;pagi;19.2;"2025-05-08 08:00:00"
5;pagi;19.3;"2025-05-08 08:00:00"
6;pagi;22.4;"2025-05-08 08:00:00"
7;pagi;10.6;"2025-05-08 08:00:00"
8;pagi;24.6;"2025-05-08 08:00:00"
9;pagi;0;"2025-05-08 08:00:00"
10;pagi;27;"2025-05-08 08:00:00"
1;sore;5.2;"2025-05-08 15:30:00"
2;sore;5.8;"2025-05-08 15:30:00"
3;sore;6.5;"2025-05-08 15:30:00"
4;sore;18.7;"2025-05-08 15:30:00"
5;sore;17.5;"2025-05-08 15:30:00"
6;sore;21.6;"2025-05-08 15:30:00"
7;sore;9.5;"2025-05-08 15:30:00"
8;sore;24.3;"2025-05-08 15:30:00"
9;sore;0;"2025-05-08 15:30:00"
1;pagi;3.8;"2025-05-09 08:00:00"
2;pagi;5.3;"2025-05-09 08:00:00"
3;pagi;5.7;"2025-05-09 08:00:00"
4;pagi;18.8;"2025-05-09 08:00:00"
5;pagi;19.8;"2025-05-09 08:00:00"
6;pagi;22.3;"2025-05-09 08:00:00"
7;pagi;10.8;"2025-05-09 08:00:00"
8;pagi;24.6;"2025-05-09 08:00:00"
9;pagi;0;"2025-05-09 08:00:00"
10;pagi;26.4;"2025-05-09 08:00:00"
1;sore;5.2;"2025-05-09 15:30:00"
2;sore;5.9;"2025-05-09 15:30:00"
3;sore;6.8;"2025-05-09 15:30:00"
4;sore;18.4;"2025-05-09 15:30:00"
5;sore;17.9;"2025-05-09 15:30:00"
6;sore;21.6;"2025-05-09 15:30:00"
7;sore;10.4;"2025-05-09 15:30:00"
8;sore;24.8;"2025-05-09 15:30:00"
9;sore;0;"2025-05-09 15:30:00"
1;pagi;4;"2025-05-10 08:00:00"
2;pagi;5.6;"2025-05-10 08:00:00"
3;pagi;5.8;"2025-05-10 08:00:00"
4;pagi;18.2;"2025-05-10 08:00:00"
5;pagi;19.3;"2025-05-10 08:00:00"
6;pagi;22.8;"2025-05-10 08:00:00"
7;pagi;10.7;"2025-05-10 08:00:00"
8;pagi;25;"2025-05-10 08:00:00"
9;pagi;0;"2025-05-10 08:00:00"
10;pagi;26.8;"2025-05-10 08:00:00"
1;sore;5.3;"2025-05-10 15:30:00"
2;sore;6;"2025-05-10 15:30:00"
3;sore;7;"2025-05-10 15:30:00"
4;sore;18.6;"2025-05-10 15:30:00"
5;sore;18;"2025-05-10 15:30:00"
6;sore;21.4;"2025-05-10 15:30:00"
7;sore;9.3;"2025-05-10 15:30:00"
8;sore;23.7;"2025-05-10 15:30:00"
9;sore;0;"2025-05-10 15:30:00"
1;pagi;4.2;"2025-05-11 08:00:00"
2;pagi;5.1;"2025-05-11 08:00:00"
3;pagi;5.8;"2025-05-11 08:00:00"
4;pagi;18.3;"2025-05-11 08:00:00"
5;pagi;19.9;"2025-05-11 08:00:00"
6;pagi;22.7;"2025-05-11 08:00:00"
7;pagi;10.3;"2025-05-11 08:00:00"
8;pagi;24.7;"2025-05-11 08:00:00"
9;pagi;0;"2025-05-11 08:00:00"
10;pagi;26.3;"2025-05-11 08:00:00"
1;sore;5.1;"2025-05-11 15:30:00"
2;sore;6.4;"2025-05-11 15:30:00"
3;sore;7.1;"2025-05-11 15:30:00"
4;sore;17.6;"2025-05-11 15:30:00"
5;sore;18.5;"2025-05-11 15:30:00"
6;sore;21.2;"2025-05-11 15:30:00"
7;sore;9.8;"2025-05-11 15:30:00"
8;sore;23.5;"2025-05-11 15:30:00"
9;sore;0;"2025-05-11 15:30:00"
1;pagi;4.6;"2025-05-12 08:00:00"
2;pagi;5.4;"2025-05-12 08:00:00"
3;pagi;5.4;"2025-05-12 08:00:00"
4;pagi;18.1;"2025-05-12 08:00:00"
5;pagi;18.5;"2025-05-12 08:00:00"
6;pagi;21.8;"2025-05-12 08:00:00"
7;pagi;10.5;"2025-05-12 08:00:00"
8;pagi;24.9;"2025-05-12 08:00:00"
9;pagi;0;"2025-05-12 08:00:00"
10;pagi;26.2;"2025-05-12 08:00:00"
1;sore;5.4;"2025-05-12 15:30:00"
2;sore;5.4;"2025-05-12 15:30:00"
3;sore;6.5;"2025-05-12 15:30:00"
4;sore;17.5;"2025-05-12 15:30:00"
5;sore;18;"2025-05-12 15:30:00"
6;sore;21;"2025-05-12 15:30:00"
7;sore;9.7;"2025-05-12 15:30:00"
8;sore;23.1;"2025-05-12 15:30:00"
9;sore;0;"2025-05-12 15:30:00"
1;pagi;4.5;"2025-05-13 08:00:00"
2;pagi;5.5;"2025-05-13 08:00:00"
3;pagi;5.6;"2025-05-13 08:00:00"
4;pagi;18.5;"2025-05-13 08:00:00"
5;pagi;19.6;"2025-05-13 08:00:00"
6;pagi;21.7;"2025-05-13 08:00:00"
7;pagi;10.8;"2025-05-13 08:00:00"
8;pagi;24.6;"2025-05-13 08:00:00"
9;pagi;0;"2025-05-13 08:00:00"
10;pagi;25.8;"2025-05-13 08:00:00"
1;sore;4.8;"2025-05-13 15:30:00"
2;sore;6.9;"2025-05-13 15:30:00"
3;sore;6.6;"2025-05-13 15:30:00"
4;sore;17.2;"2025-05-13 15:30:00"
5;sore;18.6;"2025-05-13 15:30:00"
6;sore;21.5;"2025-05-13 15:30:00"
7;sore;9.6;"2025-05-13 15:30:00"
8;sore;23.5;"2025-05-13 15:30:00"
9;sore;0;"2025-05-13 15:30:00"
1;pagi;4.8;"2025-05-14 08:00:00"
2;pagi;5.4;"2025-05-14 08:00:00"
3;pagi;5.4;"2025-05-14 08:00:00"
4;pagi;17.9;"2025-05-14 08:00:00"
5;pagi;19.3;"2025-05-14 08:00:00"
6;pagi;21.2;"2025-05-14 08:00:00"
7;pagi;10.6;"2025-05-14 08:00:00"
8;pagi;24.9;"2025-05-14 08:00:00"
9;pagi;0;"2025-05-14 08:00:00"
10;pagi;27;"2025-05-14 08:00:00"
1;sore;4.9;"2025-05-14 15:30:00"
2;sore;6.4;"2025-05-14 15:30:00"
3;sore;6.9;"2025-05-14 15:30:00"
4;sore;18.6;"2025-05-14 15:30:00"
5;sore;18.4;"2025-05-14 15:30:00"
6;sore;21.6;"2025-05-14 15:30:00"
7;sore;10.4;"2025-05-14 15:30:00"
8;sore;24.6;"2025-05-14 15:30:00"
9;sore;0;"2025-05-14 15:30:00"
1;pagi;4.8;"2025-05-15 08:00:00"
2;pagi;5.2;"2025-05-15 08:00:00"
3;pagi;5.7;"2025-05-15 08:00:00"
4;pagi;18.6;"2025-05-15 08:00:00"
5;pagi;18.4;"2025-05-15 08:00:00"
6;pagi;21.2;"2025-05-15 08:00:00"
7;pagi;11.4;"2025-05-15 08:00:00"
8;pagi;24.8;"2025-05-15 08:00:00"
9;pagi;0;"2025-05-15 08:00:00"
10;pagi;27.4;"2025-05-15 08:00:00"
1;sore;5.6;"2025-05-15 15:30:00"
2;sore;6.9;"2025-05-15 15:30:00"
3;sore;6.4;"2025-05-15 15:30:00"
4;sore;18.4;"2025-05-15 15:30:00"
5;sore;17.8;"2025-05-15 15:30:00"
6;sore;21;"2025-05-15 15:30:00"
7;sore;10.2;"2025-05-15 15:30:00"
8;sore;24.1;"2025-05-15 15:30:00"
9;sore;0;"2025-05-15 15:30:00"
1;pagi;4.7;"2025-05-16 08:00:00"
2;pagi;5.3;"2025-05-16 08:00:00"
3;pagi;5.5;"2025-05-16 08:00:00"
4;pagi;18.9;"2025-05-16 08:00:00"
5;pagi;18.5;"2025-05-16 08:00:00"
6;pagi;20;"2025-05-16 08:00:00"
7;pagi;10.8;"2025-05-16 08:00:00"
8;pagi;24.6;"2025-05-16 08:00:00"
9;pagi;0;"2025-05-16 08:00:00"
10;pagi;26.8;"2025-05-16 08:00:00"
1;sore;5.4;"2025-05-16 15:30:00"
2;sore;6.1;"2025-05-16 15:30:00"
3;sore;6.8;"2025-05-16 15:30:00"
4;sore;18.9;"2025-05-16 15:30:00"
5;sore;17.9;"2025-05-16 15:30:00"
6;sore;20.4;"2025-05-16 15:30:00"
7;sore;10.5;"2025-05-16 15:30:00"
8;sore;24.3;"2025-05-16 15:30:00"
9;sore;0;"2025-05-16 15:30:00"
1;pagi;4.8;"2025-05-17 08:00:00"
2;pagi;5.6;"2025-05-17 08:00:00"
3;pagi;5.5;"2025-05-17 08:00:00"
4;pagi;18.7;"2025-05-17 08:00:00"
5;pagi;19.6;"2025-05-17 08:00:00"
6;pagi;20.4;"2025-05-17 08:00:00"
7;pagi;9.5;"2025-05-17 08:00:00"
8;pagi;25.3;"2025-05-17 08:00:00"
9;pagi;0;"2025-05-17 08:00:00"
1;sore;5.4;"2025-05-17 15:30:00"
2;sore;6.8;"2025-05-17 15:30:00"
3;sore;6.5;"2025-05-17 15:30:00"
4;sore;18.4;"2025-05-17 15:30:00"
5;sore;17.5;"2025-05-17 15:30:00"
6;sore;22.4;"2025-05-17 15:30:00"
7;sore;10.4;"2025-05-17 15:30:00"
8;sore;24.6;"2025-05-17 15:30:00"
9;sore;0;"2025-05-17 15:30:00"
1;pagi;4.9;"2025-05-18 08:00:00"
2;pagi;5.6;"2025-05-18 08:00:00"
3;pagi;5.6;"2025-05-18 08:00:00"
4;pagi;18.4;"2025-05-18 08:00:00"
5;pagi;19.4;"2025-05-18 08:00:00"
6;pagi;20.9;"2025-05-18 08:00:00"
7;pagi;9.6;"2025-05-18 08:00:00"
8;pagi;25.1;"2025-05-18 08:00:00"
9;pagi;0;"2025-05-18 08:00:00"
1;sore;5.1;"2025-05-18 15:30:00"
2;sore;6.4;"2025-05-18 15:30:00"
3;sore;6.5;"2025-05-18 15:30:00"
4;sore;18.2;"2025-05-18 15:30:00"
5;sore;17.9;"2025-05-18 15:30:00"
6;sore;22.1;"2025-05-18 15:30:00"
7;sore;10.8;"2025-05-18 15:30:00"
8;sore;24.1;"2025-05-18 15:30:00"
9;sore;0;"2025-05-18 15:30:00"
1;pagi;4.2;"2025-05-19 08:00:00"
2;pagi;5.2;"2025-05-19 08:00:00"
3;pagi;5.6;"2025-05-19 08:00:00"
4;pagi;18.2;"2025-05-19 08:00:00"
5;pagi;19.2;"2025-05-19 08:00:00"
6;pagi;20.4;"2025-05-19 08:00:00"
7;pagi;9.8;"2025-05-19 08:00:00"
8;pagi;24.9;"2025-05-19 08:00:00"
9;pagi;0;"2025-05-19 08:00:00"
1;sore;5;"2025-05-19 15:30:00"
2;sore;6.3;"2025-05-19 15:30:00"
3;sore;6.8;"2025-05-19 15:30:00"
4;sore;19.5;"2025-05-19 15:30:00"
5;sore;18.5;"2025-05-19 15:30:00"
6;sore;22.3;"2025-05-19 15:30:00"
7;sore;10.2;"2025-05-19 15:30:00"
8;sore;24.5;"2025-05-19 15:30:00"
9;sore;0;"2025-05-19 15:30:00"
1;pagi;4.6;"2025-05-20 08:00:00"
2;pagi;5.4;"2025-05-20 08:00:00"
3;pagi;5.7;"2025-05-20 08:00:00"
4;pagi;18.5;"2025-05-20 08:00:00"
